License #,Name,License Status,Address,Phone,Endorsements Type,RMI Owner,Start Date,End Date
217085,None,Active,12550 ANDERSON RD INDEPENDANCE OR 97351,(541) 908-0722,Residential General Contractor,"Member (Limited Liability Company)BROWN, TYSON ROBERT

RMI OwnerBROWN, TYSON ROBERT",9/21/2017,9/21/2025
79402,None,Not Active - Expired,PO BOX 17039 PORTLAND OR 97217-7039,(503) 283-3188,Specialty Contractor/All,"Corporate OfficerCASEDAY, DAVID L

Corporate OfficerCASEDAY, DUANE A",1/28/1992,1/28/2003
232960,OREGON BOILER,Active,1800 NEWPORT CIRCLE SANTA ANA CA 92705,(541) 645-4024,Commercial General Contractor Level 1,"Corporate OfficerANDERSON, GARY FRANKLIN

Corporate OfficerBALL, CHRISTINE LYNN

Corporate OfficerBUSHARD, JAY D

RMI OwnerANDERSON, GARY FRANKLIN",10/23/2020,10/23/2024
224176,BLACK LINE GLAZING,Active,2763 22ND ST SE SALEM OR 97302,(503) 878-8585,Commercial General Contractor Level 2Residential General Contractor,"Corporate OfficerDAVIES, DARAND ARCHIE

Corporate OfficerMCCONVILLE, PATRICK JOHN

RMI OwnerDAVIES, DARAND ARCHIE",1/11/2019,1/11/2025
211665,None,Not Active - Expired,324 NE LEO ST MADRAS OR 97741,(541) 325-9092,Residential General Contractor,"Member (Limited Liability Company)SUPER, DOUGLAS EARL

Member (Limited Liability Company)SUPER, LARECE DAWN

RMI OwnerSUPER, DOUGLAS EARL",8/12/2016,8/12/2020
178758,None,Active,2233 BUENA VISTA DR MEDFORD OR 97501-4212,(541) 621-7443,Residential General Contractor,"Member (Limited Liability Company)MCREYNOLDS, JOSEPH TROY

RMI OwnerMCREYNOLDS, JOSEPH TROY",10/22/2007,10/22/2025
62917,None,Not Active - Voluntarily Surrendered,2501 SE COLUMBIA WAY #120 VANCOUVER WA 98661,(503) 282-6013,Specialty Contractor/All,"Corporate OfficerLARSON, CANDACE C

Corporate OfficerSCHMITT, DOUGLAS T",12/4/1989,12/4/2000
132741,None,Not Active - Expired after a lapse,PO BOX 2035 BATTLEGROUND WA 98604-2035,(360) 253-6362,General Contractor/All,"Corporate OfficerRENFORTH, GARY

Corporate OfficerSCHREINDL, BRADLEY WAYNE",1/15/1999,1/15/2003
198339,None,Not Active - Expired after a lapse,8124 83RD PL NE MARYSVILLE WA 98270,(425) 268-2586,Residential General Contractor,"Corporate OfficerGREEN, DUSTIN J

Corporate OfficerGREEN, NEIL J

RMI EmployeeALDINGER, SCOTT A",11/14/2012,11/14/2014
160139,None,Not Active - Expired,11851 WESTMINSTER AVENUE GARDEN GROVE CA 92843,(714) 265-2200,Commercial Specialty Contractor Level 1,"Family Corporate OfficerJUDGE, DANIEL HENRIE

RMI OwnerJUDGE, DANIEL HENRIE",5/28/2004,5/28/2022
172916,GREEN BRUSH PAINTING,Active,106 E 16TH AVE EUGENE OR 97401,(541) 206-9865,Residential General Contractor,"Family MemberMURPHY, LONE

Family MemberMURPHY, PAUL JOSEPH

RMI OwnerMURPHY, LONE",11/7/2006,11/7/2024
238560,None,Active,4660 NE 77TH AVE SUITE 200 VANCOUVER WA 98662,(360) 952-3811,Residential General Contractor,"Member (Limited Liability Company)ROMANO, KESSEDTH THOMAS

Member (Limited Liability Company)ROMANO, KORBAN PAUL

RMI EmployeeMCCOLM, PAUL JAMES",11/23/2021,11/23/2025
88663,None,Active,1628 NW EVERETT ST STE 1 PORTLAND OR 97209,(503) 232-0918,Residential General Contractor,"Corporate OfficerTANKERSLEY, JIMMY DON

RMI OwnerTANKERSLEY, JIMMY DON

Previous Name [IND]TANKERSLEY, JIMMY DON",2/2/1993,2/21/2026
132766,None,Not Active - Expired,PO BOX 10793 EUGENE OR 97440-2793,(541) 520-8995,Residential General Contractor,"RMI OwnerPINKERTON, CHARLES JAMES",1/19/1999,1/19/2017
158027,None,Not Active - Expired,66 WALNUT ST INDEPENDENCE OR 97351,(503) 409-8643,Specialty Contractor/Res,"Member (Limited Liability Company)BORZY, JAMIE ERYN

Member (Limited Liability Company)MAKARENKO, CHASSE ROSE",12/17/2003,12/17/2005
247716,None,Active,3284 FOOTS CREEK RIGHT FORK RD GOLD HILL OR 97525,(541) 797-9971,Residential General Contractor,"Member (Limited Liability Company)DONOHUE, AARON MICHAEL

Member (Limited Liability Company)GARCIA, ISAAC GARY

RMI OwnerDONOHUE, AARON MICHAEL",9/19/2023,9/19/2025
152460,NATHAN SCHNEE CONSTRUCTION,Not Active - Expired,60 HILLVIEW LANE 2 EUGENE OR 97408,(541) 736-1485,Residential Specialty Contractor,"RMI OwnerSCHNEE, NATHAN",8/8/2002,8/14/2014
95891,None,Suspended - Not Active,PO BOX 21628 KEIZER OR 97307-1628,(503) 393-2141,General Contractor/All,"Corporate OfficerSTANLEY, BETTY

Corporate OfficerSTANLEY, BILL",1/5/1994,1/5/1998
135132,None,Not Active - Expired after a lapse,505 NW 14TH AVE PORTLAND OR 97209,(503) 227-6666,General Contractor/All,"Corporate OfficerSAGHAFI, MEHRAN",5/3/1999,5/3/2005
233661,None,Active,3700 HIGHWAY 238 JACKSONVILLE OR 97530,(925) 876-5978,Residential General Contractor,"Member (Limited Liability Company)HERNANDEZ, JOHN MICHAEL

RMI OwnerHERNANDEZ, JOHN MICHAEL",12/11/2020,12/11/2024
112803,None,Not Active - Expired after a lapse,PO BOX 784 BEND OR 97709-0784,(503) 317-5841,General Contractor/All,"Member (Limited Liability Company)KORISH, JEFFREY G

Member (Limited Liability Company)KORISH, RONDA

Member (Limited Liability Company)TAYLOR, JEFFREY W",4/5/1996,4/5/1998
136736,None,Not Active - Expired,PO BOX 16 TERREBONNE OR 97760-0016,(541) 419-6936,Specialty Contractor/All,"Corporate OfficerMCCLURG, JUDY E

Corporate OfficerMCCLURG, TIMOTHY PATRICK",9/17/1999,9/17/2001
123882,None,Inactive - Sabbatical,PO BOX 1200 JACKSONVILLE OR 97530-1200,(541) 944-3057,Commercial General Contractor Level 2,"Corporate OfficerPHILP, BILL

Corporate OfficerPHILP, KATHIE J

RMI OwnerPHILP, BILL",6/16/1997,6/16/2025
231056,None,Active,PO BOX 71 WARM SPRINGS OR 97761,(541) 480-3674,Residential General Contractor,"Corporate OfficerMACY, AARON DAVID

Corporate OfficerMACY, ANDREA RUIZ ORTIZ

RMI OwnerMACY, AARON DAVID",5/18/2020,6/8/2024
156986,None,Not Active - Expired after a lapse,PO BOX 1544 SANDY OR 97055,(503) 668-7278,General Contractor/All,"Member (Limited Liability Company)MAYES, ALAN ARNOLD

Member (Limited Liability Company)MAYES, KELLY ANN

RMI OwnerMAYES, KELLY ANN",9/11/2003,10/30/2009
242062,None,Active,23483 SW ROSEDALE RD BEAVERTON OR 97078,(503) 519-0883,Residential General Contractor,"Member (Limited Liability Company)PEDRO MEDINA, ANTELMO

Member (Limited Liability Company)PEDRO MEDINA, ANTELMO",8/10/2022,8/10/2024
223587,None,Active,260 BOEAN LN WOODBURN OR 97071,(503) 899-0256,Residential General Contractor,"Member (Limited Liability Company)VASQUEZ VENTURA, ADALBERTO

Member (Limited Liability Company)VASQUEZ VENTURA, JULIAN

RMI OwnerVASQUEZ VENTURA, ADALBERTO",11/19/2018,11/19/2024
231432,None,Active,29250 MCMULLEN LN JUNCTION CITY OR 97448,(541) 606-9975,Residential Specialty Contractor,"Member (Limited Liability Company)WEED, BLAKE ALLEN

RMI OwnerWEED, BLAKE ALLEN",6/22/2020,6/22/2024
188728,None,Not Active - Expired after a lapse,5721 NE SUMNER ST PORTLAND OR 97218,(503) 281-9869,Residential General Contractor,"Member (Limited Liability Company)BOHNE, ERIC FREDERICK

RMI OwnerBOHNE, ERIC FREDERICK",11/18/2009,11/18/2017
119827,None,Not Active - Expired after a lapse,6750 SW BAYLOR TIGARD OR 97223,(503) 639-1043,Limited Contractor,None,1/24/1997,9/11/2004
150247,None,Not Active - Expired,1833 NE 50TH PORTLAND OR 97213,(503) 282-4750,General Contractor/Res,"Member (Limited Liability Company)CUSHMAN, ROBERT W

Member (Limited Liability Company)DUNLAP, ERIC",1/29/2002,1/29/2004
202557,None,Not Active - Expired,18703 MIDLAND BLVD NAMPA ID 83687,(208) 919-4276,Residential General Contractor,"Member (Limited Liability Company)VASSAR, AMY CHRISTINE

Member (Limited Liability Company)VASSAR, PAUL WAYNE

RMI OwnerVASSAR, PAUL WAYNE",4/1/2014,4/1/2018
42872,None,Active,1967 MAGNOLIA AVE MEDFORD OR 97501-8550,(541) 776-3322,Residential Limited Contractor,"RMI OwnerCAMPBELL, KEITH J",7/20/1983,11/26/2025
116873,NORTHWEST DESIGN GROUP,Not Active - Voluntarily Surrendered,"2491 NW TWIN KNOLLS, SUITE 102 BEND OR 97701",(541) 383-0869,Residential General Contractor,"Corporate OfficerGRIGSBY, BRENDA KAY

RMI OwnerGRIGSBY, BRENDA KAY",12/20/1996,12/20/2010
238642,None,Active,9837 YAQUINA BAY RD NEWPORT OR 97365,(541) 961-0270,Residential General Contractor,"Member (Limited Liability Company)JONES, CASEY MCFERRAN

RMI OwnerJONES, CASEY MCFERRAN",12/9/2021,12/9/2025
231466,2DH EXCAVATION,Not Active - Expired after a lapse,735 NE OAK PLACE REDMOND OR 97756,(541) 678-3529,Residential General Contractor,"PartnerJOHNSON, CODY OCHAO

PartnerSTANTON, MATTHEW DARREL

RMI OwnerSTANTON, MATTHEW DARREL",7/13/2020,7/13/2022
233603,None,Not Active - Expired after a lapse,139 NW 27TH CT REDMOND OR 97756,(541) 633-9904,Residential General Contractor,"Member (Limited Liability Company)WILLIAMS, ARRON SEBASTIAN

RMI OwnerWILLIAMS, ARRON SEBASTIAN",12/9/2020,12/9/2022
184640,None,Not Active - Expired after a lapse,19548 APACHE RD BEND OR 97702,(541) 610-7297,Residential General Contractor,"Member (Limited Liability Company)AMBAUEN, BERNHARD MARKUS

Member (Limited Liability Company)DITTA, ANDREA

RMI OwnerAMBAUEN, BERNHARD MARKUS",11/14/2008,11/14/2010
132777,BOYDS ELECTRIC CO,Not Active - Expired after a lapse,PO BOX 463 HINES OR 97738,(541) 573-4235,General Contractor/All,None,1/20/1999,1/20/2003
124490,CENTEX HOMES,Not Active - Expired,16520 SW UPPER BOONES FERRY RD #200 PORTLAND OR 97224,(503) 608-3060,General Contractor/All,"PartnerAAA HOLDINGS INC

PartnerCENTEX REAL ESTATE CORP

PartnerPANORAMIC LAND INC

CPO (3rd Lvl) of a Corporation that is a PartnerCHADWICK, MELVIN M

CPO (3rd Lvl) of a Corporation that is a PartnerELLER, TIMOTHY R

CPO (3rd Lvl) of a Corporation that is a PartnerHANNIGAN, ANDREW J

CPO (3rd Lvl) of a Corporation that is a PartnerKERNER, J ANDREW

CPO (3rd Lvl) of a Corporation that is a PartnerPURVES, CHRIS A

CPO (3rd Lvl) of a Corporation that is a PartnerQUINN, DAVID W

CPO (3rd Lvl) of a Corporation that is a PartnerSMERGE, RAYMOND G

CPO (3rd Lvl) of a Corporation that is a PartnerWORAM, BRIAN J

Previous Name [PAR]BRAEWOOD DEVELOPMENT CORP

Previous Name [PTS]CENTEX HOMES A NEVADA GENERAL PARTNERSHIP

Previous Name [PAR]GREENE, CARL E

Previous Name [PAR]PANORAMIC LAND INC

Previous Name [PAR]SMITH, JAY L

Previous Name [PAR]VISTA MORTGAGE & REALTY INC",8/7/1997,9/5/2003
161926,None,Not Active - Voluntarily Surrendered,PO BOX 1424 LAKE OSWEGO OR 97035,(503) 620-6760,Commercial General Contractor Level 2,"Corporate OfficerWRYN SR, STANLEY RUSSELL

Corporate OfficerWRYN, NANCY ANN",10/26/2004,11/3/2010
183643,None,Not Active - Expired after a lapse,318 SE 161ST AVE VANCOUVER WA 98684,(360) 773-2673,Residential Specialty Contractor,"Corporate OfficerTHIBODEAUX, JUSTIN RAY

RMI OwnerTHIBODEAUX, JUSTIN RAY",8/20/2008,8/20/2010
160776,None,Not Active - Expired after a lapse,512 E COURT ST WEISER ID 83672,(208) 452-2660,Specialty Contractor/Res,"Family Corporate OfficerRASMUSSEN, KURT WILLIAM

Family Corporate OfficerRASMUSSEN, MARTY LYNN

Family Corporate OfficerRASMUSSEN, SCOTT DANIEL",7/19/2004,7/19/2006
193185,None,Not Active - Expired after a lapse,4310 KALE ST NE SALEM OR 97305,(503) 393-9210,Commercial General Contractor Level 2,"Member (Limited Liability Company)HUDDLESTON, ROBERT ALAN

RMI OwnerHUDDLESTON, ROBERT ALAN",2/22/2011,2/22/2015
224729,None,Not Active - Expired,2600 W JOHN DAY AVE KENNEWICK WA 99336,(509) 845-2245,Residential General Contractor,"Family PartnerCHAVEZ LARA, ANGELA

Family PartnerGARRUFE GARCIA, JULIO CESAR

Family PartnerIRRA GARCIA, JOSE

RMI OwnerCHAVEZ LARA, ANGELA",2/21/2019,2/21/2023
159169,AJJ CONSTRUCTION,Active,13741 SW FAR VISTA DR BEAVERTON OR 97005,(503) 643-9097,Residential General Contractor,"RMI OwnerWITKOWSKA, JADWIGA FRANCISZKA",3/17/2004,3/17/2026
238360,None,Active,90698 ALDERWOOD ROAD WESTPORT OR 97016,(503) 791-6502,Residential Limited Contractor,"Member (Limited Liability Company)STRIPLING, MICHAEL PAUL

RMI OwnerSTRIPLING, MICHAEL PAUL",11/8/2021,11/8/2025
165845,None,Never Been Licensed - CCB ID Only,690 N 7TH REEDSPORT OR 97467,(541) 271-3780,Never Licensed,None,,
229281,None,Active,1050 PARK AVE EUGENE OR 97404,(541) 589-0064,Residential General Contractor,"Member (Limited Liability Company)FALLEY, ALEX KAID

Member (Limited Liability Company)KARP, BRITTANY ANN

RMI OwnerFALLEY, ALEX KAID",1/28/2020,1/28/2026
127982,None,Not Active - Expired,21340 E CLIFF DR SANTA CRUZ CA 95062,(408) 475-5777,General Contractor/All,"Corporate OfficerSIMKINS BORDONI, DIANE

Corporate OfficerSIMPKINS, ROBERT ALAN

Corporate OfficerSIMPKINS, WILLIAM DOUGLAS

RMI OwnerSIMPKINS, ROBERT ALAN",3/6/1998,3/6/2008
219124,None,Active,796 FOREST ST ASHLAND OR 97520,(541) 500-7134,Residential General Contractor,"Member (Limited Liability Company)BERRY, JUSTIN ELI

RMI OwnerBERRY, JUSTIN ELI",2/15/2018,2/15/2026
166165,None,Active,8532 SW ST HELENS DR STE 210 WILSONVILLE OR 97070,(971) 285-0770,Residential General Contractor,"Family MemberGOLDFUSS-ISAACSON, LAURIE ELLEN

Family MemberISAACSON, DONALD ALLEN

RMI OwnerISAACSON, DONALD ALLEN",8/22/2005,8/22/2025
248834,None,Active,370 W MOORE AVE HERMISTON OR 97838,(541) 571-4842,Residential General Contractor,"Member (Limited Liability Company)PROFITT, ALEXANDER MARSHALL

RMI OwnerPROFITT, ALEXANDER MARSHALL",3/7/2024,3/7/2026
68754,LINDQUIST GLASS,Active,16358 SW 72ND AVE PORTLAND OR 97224-7749,(503) 620-3615,Commercial Specialty Contractor Level 2Residential Specialty Contractor,"Corporate OfficerLINDQUIST II, CEDRIC C

RMI OwnerLINDQUIST II, CEDRIC C",8/17/1990,8/17/2025
194687,None,Not Active - Expired,77 BUNSEN IRVINE CA 92618,(949) 502-5355,Commercial Specialty Contractor Level 2,"Corporate OfficerBASMADJIAN, BERGE DIRAN

Corporate OfficerTHORNTON, STEPHEN REID

Corporate OfficerTOFANI, GLENN DAVID

RMI OwnerTHORNTON, STEPHEN REID",8/2/2011,8/2/2013
152200,ALL CLEAN & CARPENTRY,Not Active - Expired after a lapse,10640 SW SUMMER LAKE DR TIGARD OR 97223,(503) 579-3436,Specialty Contractor/Res,None,7/12/2002,7/12/2008
34802,None,Active,PO BOX 60 COOS BAY OR 97420-1406,(541) 297-2928,Residential General Contractor,"Corporate OfficerMAULT, BRANDY RENEE

Corporate OfficerMAULT, JASON MICHAEL

RMI OwnerMAULT, BRANDY RENEE",11/12/1980,2/24/2025
245067,None,Active,2010 EL CAMINO REAL 922 SANTA CLARA CA 95050,(408) 438-1642,Commercial Specialty Contractor Level 2,"Corporate OfficerERWIN, JUDSON LEE

RMI OwnerERWIN, JUDSON LEE",5/9/2023,5/9/2025
226210,3 D ROOFING,Not Active - Voluntarily Surrendered,1272 SE BIANCA ST HILLSBORO OR 97213,(541) 579-1137,Residential General Contractor,"Member (Limited Liability Company)ALAMO LEYVA, ISMAEL

Member (Limited Liability Company)BIGSBY, CINTHIA JESSIKA

RMI OwnerBIGSBY, CINTHIA JESSIKA",5/9/2019,5/9/2021
225969,None,Active,11080 SW ALLEN BLVD SUITE 600 BEAVERTON OR 97005,(503) 359-5589,Commercial Specialty Contractor Level 2,"Member (Limited Liability Company)KRESGE, DARIN CURTIS

RMI OwnerKRESGE, DARIN CURTIS",5/6/2019,5/6/2025
217515,None,Never Been Licensed - CCB ID Only,GENERAL DELIVERY BEAVERTON OR 97005,(503) 470-6554,Never Licensed,"Member (Limited Liability Company)COOPER, JOHN CURTIS",,
242699,GAS APPLIANCE SERVICE,Active,6 TEAL COURT TULELAKE CA 96134,(541) 281-8856,Residential Specialty Contractor,"RMI OwnerTRUE, HARRY ROBERT",10/18/2022,10/18/2024
189830,None,Active,103 WINDSOR WAY CENTRAL POINT OR 97502,(541) 621-2800,Commercial General Contractor Level 2,"Corporate OfficerPATRICK, BART MICHAEL

RMI OwnerPATRICK, BART MICHAEL",3/4/2010,3/4/2026
173212,None,Not Active - Voluntarily Surrendered,6701 NE 42ND STREET VANCOUVER WA 98661,(360) 699-1477,Commercial General Contractor Level 2Residential General Contractor,"Member (Limited Liability Company)TEAM CONSTRUCTION GROUP INC

RMI OwnerGUNSUL, DAVID BROOKS

CPO (3rd Lvl) of a Corporation that is a MemberGUNSUL, DAVID BROOKS

CPO (3rd Lvl) of a Corporation that is a MemberHODGE, PAUL",12/13/2006,12/18/2022
239179,None,Active,18882 SW VICTORIA LN BEAVERTON OR 97007,(971) 470-4764,Residential General Contractor,"Member (Limited Liability Company)MENDEZ GORDILLO, ARTURO CESAR

Member (Limited Liability Company)SANCHEZ CORTES, ROBERTO

RMI OwnerMENDEZ GORDILLO, ARTURO CESAR",1/24/2022,1/24/2026
86922,D SCHMIDT CONSTRUCTION,Not Active - Expired after a lapse,6171 BINGTREE COURT NE KEIZER OR 97303,(503) 390-7598,General Contractor/Res,None,10/23/1992,8/28/1999
248339,None,Active,PO BOX 1423 WARM SPRINGS OR 97761,(541) 977-5691,Residential General Contractor,"Member (Limited Liability Company)CALDERA, ANTHONY JOHN

RMI OwnerCALDERA, ANTHONY JOHN",11/15/2023,11/15/2025
246637,None,Active,67794 HUNTER RD SUMMERVILLE OR 97876,(541) 805-4136,Residential Limited Contractor,"Member (Limited Liability Company)VANDERZANDEN, ERIC MICHAEL

RMI OwnerVANDERZANDEN, ERIC MICHAEL",7/10/2023,7/10/2025
169130,None,Active,1980 S DRIFT CREEK RD LINCOLN CITY OR 97367,(541) 992-3550,Residential General Contractor,"RMI OwnerHUDDLESTON, AARON R",3/17/2006,3/17/2026
43164,BARNHART ELECTRIC,Not Active - Voluntarily Surrendered,PO BOX 643 NORTH PLAINS OR 97133,(503) 647-2177,Residential Specialty Contractor,"RMI OwnerBARNHART, LEROY F",8/29/1983,11/13/2015
114261,JK SERVICES,Not Active - Expired,818 E MAIN ST JOHN DAY OR 97845,(541) 575-4345,Limited Contractor,None,5/30/1996,5/30/2002
131111,None,Not Active - Expired after a lapse,PO BOX 4 TAYLOR LA 71080,(318) 843-6061,General Contractor/All,"Corporate OfficerBOTZONG JR, FRANKLIN DAVID

Corporate OfficerBOTZONG, ARLEN DENNIS

Corporate OfficerSMOKE, WILLIAM SHAYNE",8/13/1998,8/13/2002
113628,PREFERRED PAINTING,Active,2551 MERRIMAN RD MEDFORD OR 97501,(541) 301-0993,Residential Specialty Contractor,"RMI OwnerWEBB, TIMOTHY SCOTT",5/9/1996,6/27/2025
145462,BRIAN DUNTON PAINTING,Not Active - Expired after a lapse,5478 E EVANS CREEK RD ROGUE RIVER OR 97537-5574,(541) 474-0189,Specialty Contractor/All,None,6/30/2000,10/21/2009
230694,None,Active,82 HAJEK RD WASHOUGAL WA 98671,,Residential General Contractor,"Family Corporate OfficerKENT, BRITTANY LYNN

Family Corporate OfficerKENT, KYLE WAYNE

RMI OwnerKENT, BRITTANY LYNN",4/9/2020,4/9/2026
234302,None,Active,2239 STEIWER RD SE JEFFERSON OR OR 97352,(541) 619-9729,Residential General Contractor,"Corporate OfficerHOFF, CASEY GUNNER

Corporate OfficerLOVELACE, GABRIELLE LOUISE

RMI OwnerHOFF, CASEY GUNNER",2/4/2021,2/4/2025
193451,None,Not Active - Expired after a lapse,PMB 122 1630 WILLIAMS HWY GRANTS PASS OR 97527,(541) 956-6185,Residential Limited Contractor,"Corporate OfficerMITCHELL, WILLIAM MICHAEL

RMI OwnerMITCHELL, WILLIAM MICHAEL",3/29/2011,3/29/2013
171519,None,Not Active - Expired after a disciplinary action,1819 E 16TH ST THE DALLES OR 97058-3312,(541) 296-6942,General Contractor/All,"Family Corporate OfficerBROWN, PAMALA CHRISTENE

Family Corporate OfficerJONES JR, DAVID WALTER

Family Corporate OfficerJONES, MISTY DAWN

RMI OwnerJONES JR, DAVID WALTER",8/7/2006,8/7/2008
164640,None,Not Active - Expired after a lapse,12891 KEASEY RD VERNONIA OR 97064,(503) 429-4849,Residential General Contractor,"Family MemberSEDLMEYER, JERRID BRIAN

RMI OwnerSEDLMEYER, JERRID BRIAN",5/12/2005,5/12/2013
71582,BENTWOOD CONSTRUCTION SERVICES,Not Active - Expired,18921 HIGHLAND DR OREGON CITY OR 97045-3994,(503) 697-8727,General Contractor/Res,None,2/19/1991,2/19/2001
201999,None,Active,7476 SW 173RD PLACE BEAVERTON OR 97007,(503) 269-8088,Residential General Contractor,"Member (Limited Liability Company)CAMPOS TELLES, DELFINO

RMI OwnerCAMPOS TELLES, DELFINO",2/12/2014,2/12/2026
14474,None,Not Active - Expired,87377 CENTRAL ROAD EUGENE OR 97402,,Limited Contractor,None,7/19/1976,7/19/1981
138797,JMI CONSTRUCTION,Not Active - Expired after a lapse,PO BOX 17492 PORTLAND OR 97217,(503) 644-2732,General Contractor/All,None,12/9/1999,12/9/2001
181489,None,Not Active - Voluntarily Surrendered,360 E 10TH 202 EUGENE OR 97401,(541) 302-0300,Commercial Developer,"Member (Limited Liability Company)UNIVERSITY OF OREGON FOUNDATION

CPO (3rd Lvl) of a Corporation that is a MemberANDERSON, JON PETER

CPO (3rd Lvl) of a Corporation that is a MemberBROWN JR, NORMAN H

CPO (3rd Lvl) of a Corporation that is a MemberHOLLINGSHEAD, DANNY WAYNE

CPO (3rd Lvl) of a Corporation that is a MemberHOLWERDA, STEVEN JAMES

CPO (3rd Lvl) of a Corporation that is a MemberLILLIS, GWENDOLYN",4/10/2008,4/11/2012
65767,AARON FINN ROOFING,Not Active - Expired after a lapse,1185 CROWLEY AVE SE SALEM OR 97302,(503) 480-9075,Specialty Contractor/Res,None,4/11/1990,5/2/2007
131651,None,Not Active - Expired after a lapse,PO BOX 309 HUBBARD OR 97032,(503) 981-5354,General Contractor/All,"Member (Limited Liability Company)CHALLENGE ELECTRIC & CONSTRUCTION CO

Member (Limited Liability Company)HIRSHBERGER, ERIC",10/1/1998,10/1/2000
136439,None,,18219 NE COUCH PORTLAND OR 97230,(503) 492-6611,General Contractor/All,"Corporate OfficerJOHNSON AMOS, JANICE JEANNE

Corporate OfficerTUTEN, JAMES FRANKLIN",8/19/1999,8/19/2001
